idNum,time,channel,text,id,real_name,medium
953,2020-10-29T13:48:13Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DZ50LP8R-cee01615b0/img_2719__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DZ50LP8R,MaxJoy sensoricArt,image
954,2020-10-29T13:48:13Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EAB9QC1W-62064a09ac/img_2723__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EAB9QC1W,MaxJoy sensoricArt,image
955,2020-10-29T13:48:13Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DLN0DZ8B-a27ff79f2a/img_2919__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DLN0DZ8B,MaxJoy sensoricArt,image
956,2020-10-29T13:50:34Z,max_joy,Corona-Bildersammlung von April bis Oktober 2020 - MASKENMÜLL - Teil3,NA,MaxJoy sensoricArt,text
957,2020-10-29T13:50:34Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DZ5959G9-ebbc528a2d/img_2920__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DZ5959G9,MaxJoy sensoricArt,image
958,2020-10-29T13:50:34Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EABJ9VL0-e07bed1675/img_3136__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EABJ9VL0,MaxJoy sensoricArt,image
959,2020-10-29T13:50:34Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DDQ34E94-3c1aca8a9d/img_3141__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DDQ34E94,MaxJoy sensoricArt,image
960,2020-10-29T13:50:34Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01D5PTUG4F-08cfa1816c/img_3154__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01D5PTUG4F,MaxJoy sensoricArt,image
961,2020-10-29T13:50:34Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DDQ3KEES-9dbbace878/img_3157__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DDQ3KEES,MaxJoy sensoricArt,image
962,2020-10-29T13:50:34Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DSLYRKA8-c098609f16/img_3309__maskenmu__ll_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DSLYRKA8,MaxJoy sensoricArt,image
963,2020-10-29T16:08:06Z,clb_ausstellung,"Da der Plan, den ich gestern hier hochgeladen habe, doch recht groß ist, hier noch eine kleinere Auflösung (5000x4500px). Dafür in Druckqualtität mit 300dpi. (.jpg + .pdf) Wenn wer Hilfe mit den Dateien benötigt oder auch sonst beim Erstellen der Karten, kann mich gerne ansprechen.",NA,Georg Spehr,text
964,2020-10-29T16:08:06Z,clb_ausstellung,"<a href=""https://files.slack.com/files-pri/T012DPKCBQV-F01EASADU5N/_ausschnitt_plan_kreuzberg_red.pdf?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"" target=""new"">PDF file</a>",F01EASADU5N,Georg Spehr,pdf
965,2020-10-29T16:08:06Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01D696GV7H-c56e5dd802/_ausschnitt_plan_kreuzberg_red_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01D696GV7H,Georg Spehr,image
966,2020-10-29T17:32:19Z,clb_ausstellung,"Noch ein Plan, diesmal in Farbe. Auch vom Geoportal Berlin. (ca. 4600x3100px / 300dpi).",NA,Georg Spehr,text
967,2020-10-29T17:32:19Z,clb_ausstellung,"<a href=""https://files.slack.com/files-pri/T012DPKCBQV-F01DMAAT3GS/_ausschnitt_plan_kreuzberg_farbe.pdf?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"" target=""new"">PDF file</a>",F01DMAAT3GS,Georg Spehr,pdf
968,2020-10-29T20:03:40Z,susanne_jaschko,"Stattstadtmusik. Alt-Lübbars, im Dorfkrug. Warte auf meine Tochter, die wohl ihre letzte Reitstunde vor dem Lockdown-Light hat. Absurd, dass es nicht weitergehen soll, obwohl das Reiten in einer nach allen Seiten offenen Halle und natürlicher Weise mit Abstand zueinander stattfindet. Zwei telefonische Absagen für Essen nächste Woche werden vom Personal im Dorfkrug mit Schulterzucken quittiert. Die Maske des Thekenmanns und der alten Dame am Tisch vor der Theke sind unters Kinn gerutscht, damit sie sich über Distanz unterhalten können. Die alte Dame darf ihre Mutter, die  nächste Woche 98 wird, nicht besuchen kann. Meine Tochter darf zu Halloween nicht ihre beste Freundin sehen kann, weil deren Mutter erst ein negatives Testergebnis von Louisas Vater sehen möchte. Um mich herum ist viel Traurigkeit und Angst. Von hinten links kommt dann doch noch Lachen von dem einzigen Tisch, der außer meinem noch besetzt ist.",NA,Susanne Jaschko,text
969,2020-10-29T20:03:40Z,susanne_jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E0D0GCP3-0e0c1461ac/stadtmusik_dorfkrug_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E0D0GCP3,Susanne Jaschko,image
970,2020-10-30T11:54:16Z,georg_spehr,Notizen am Rande: Klopapier wird wieder zur heißen Ware (unfassbar),NA,Georg Spehr,text
971,2020-10-30T11:54:16Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DGLV6ENS-5f3f1fa51c/corona__notes_60_klopapier_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DGLV6ENS,Georg Spehr,image
972,2020-10-31T15:16:04Z,max_joy,Produktneuheiten,NA,MaxJoy sensoricArt,text
973,2020-10-31T15:16:04Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DNMRH10D-35e0ea833d/corona-walking_pd__fb-post_romy_haag_1024.png?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DNMRH10D,MaxJoy sensoricArt,image
974,2020-10-31T15:16:37Z,max_joy,Seelischer Schutz,NA,MaxJoy sensoricArt,text
975,2020-10-31T15:16:37Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DNMRUQ4V-6cc2e6666e/corona-wie_schu__tzen_wir_uns_seelisch__fb-post_romyhaag_480.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DNMRUQ4V,MaxJoy sensoricArt,image
976,2020-10-31T15:33:20Z,max_joy,und bei Aldi gibt´s ein neues Corona-Produkt: Hygienehaken,NA,MaxJoy sensoricArt,text
977,2020-10-31T15:33:24Z,max_joy,"<p></p><a href=""https://www.n-tv.de/ratgeber/Was-sind-denn-Hygienehaken-article21775143.html"">Link</a><p></p>",NA,MaxJoy sensoricArt,text
978,2020-10-31T16:07:33Z,max_joy,"Corona-Wörter - update 28. bis 31.10.2020, chronologische Reihenfolge",NA,MaxJoy sensoricArt,text
979,2020-10-31T16:08:02Z,max_joy,"Wellenbrecher-Lockdown
Lockdown lite
Pandemietreiber
2. Coronawelle

Der neue Lockdown betrifft nicht die Schulen und Kitas, da die Eltern zur Arbeit gehen sollen.

ZDF spezial: 'Tag der Entscheidung' 28.10.20, Entscheidung über Lockdown)

Infektionsketten durchbrechen
Gesundheitsämter: Tracing am Limit
Infektionszahlen-Bombardement (Gauland)

Kriegspropaganda (Gauland 29.10.20: ...das tägliche
Infektionszahlen-Bombardement... es handelt sich un eine Art Kriegspropaganda..)

Kriegskabinett (Gauland 29.10.20 zum „Coronakabinett“: ..wir haben eine Art Kriegskabinett..)

nationale Kraftanstrengung
nächtliche Ausgangssperren
Hassspirale
Corona-Diktatur (Gauland)
Intensivkapazitäten
Kernlockdown
Status Quo Ante Corona

Die Angst der ersten Pandemie-Welle: ""Kita auf - Oma tot""

Wellenbrecher-Massnahmen
erneute Kontaktbeschränkungen
weicher Lockdown
Wellenbrecher-Shutdown

Herbstprojektion der Bundesregierung

Veranstaltungen die zur Unterhaltung dienen werden untersagt

Hygienehaken (Distanzgriff-Tool)",NA,MaxJoy sensoricArt,text
980,2020-10-31T18:20:40Z,max_joy,Die Flamming Lips planen corona-kompatible Konzerttour,NA,MaxJoy sensoricArt,text
981,2020-10-31T18:20:40Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DK6SCC30-e3ecc7b154/corona-concert_by_flaming-lips-assassins-of-youth_1_480.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DK6SCC30,MaxJoy sensoricArt,image
982,2020-10-31T18:20:40Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DRU9B89G-22e780d600/corona-concert_by_flaming-lips-assassins-of-youth_2_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DRU9B89G,MaxJoy sensoricArt,image
983,2020-11-01T16:43:20Z,max_joy,von Romy Haag auf FB,NA,MaxJoy sensoricArt,text
984,2020-11-01T16:43:20Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DKSM8S94-de4385fd52/uschi-maske-auf___fb-romyhaag_480.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DKSM8S94,MaxJoy sensoricArt,image
985,2020-11-01T16:43:47Z,max_joy,WHO - Masken-Tips,NA,MaxJoy sensoricArt,text
986,2020-11-01T16:43:47Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E57U7NKT-f1e9c67224/who__masken-regeln_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E57U7NKT,MaxJoy sensoricArt,image
987,2020-11-02T17:11:40Z,max_joy,"lustig.e / interessante Maskenspendee /Desinfektionsspender-Idee.
  <p></p><a href=""https://www.facebook.com/1592624676/videos/10221066961935695/|https://www.facebook.com/1592624676/videos/10221066961935695/"">Link</a><p></p>",NA,MaxJoy sensoricArt,text
988,2020-11-02T22:25:12Z,max_joy,"Gegendarstellung zu den Strassenmarkierungen (Neukölln)
",NA,MaxJoy sensoricArt,text
989,2020-11-02T22:26:07Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E1R350BE-cb68f47dbe/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E1R350BE,MaxJoy sensoricArt,image
990,2020-11-02T22:26:19Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DNU8G6K0-5419dfba2d/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DNU8G6K0,MaxJoy sensoricArt,image
991,2020-11-05T13:10:11Z,max_joy,Jetzt auch Maskenpflicht in der Sonnenallee - frisch gemalert - sieht noch ganz neu aus...,NA,MaxJoy sensoricArt,text
992,2020-11-05T13:10:11Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DWJ46PT8-5ba8880e7f/img_2257_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DWJ46PT8,MaxJoy sensoricArt,image
993,2020-11-05T13:12:29Z,max_joy,In der Karl-Marx-Str/Neukölln sehen die Strassenmarkierungen bzw Protestformen inzwischen so aus:,NA,MaxJoy sensoricArt,text
994,2020-11-05T13:12:29Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E9F4Q2A0-e2c654696a/img_2254_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E9F4Q2A0,MaxJoy sensoricArt,image
995,2020-11-05T13:12:38Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E3ACN3MY-f1051682bf/img_2249_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E3ACN3MY,MaxJoy sensoricArt,image
996,2020-11-05T13:12:40Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E3GFGAQK-e8d6ebe5a8/img_2247_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E3GFGAQK,MaxJoy sensoricArt,image
997,2020-11-05T13:12:42Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E9F50HHA-681d3fc42c/img_2235_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E9F50HHA,MaxJoy sensoricArt,image
998,2020-11-05T13:15:25Z,max_joy,"Strassennarkierungen alt + neu, bald kein Platz mehr für Strassen ohne Markierungen",NA,MaxJoy sensoricArt,text
999,2020-11-05T13:15:25Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DWJGDQA2-d5f4b0730d/img_2234_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01DWJGDQA2,MaxJoy sensoricArt,image
1000,2020-11-06T21:49:05Z,dietmar_offenhuber,"Quarantaenemarkierung, Augsburg 1683. Ikonographisch hat sich nicht sehr viel geaendert!",NA,Dietmar Offenhuber,text
1001,2020-11-06T21:49:05Z,dietmar_offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E7UQ0W02-ca8d483a6b/88937667_2839546516121779_4351349498004558417_n_480.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E7UQ0W02,Dietmar Offenhuber,image
1002,2020-11-07T11:57:18Z,max_joy,Gäste von Simones Kneipe sind gefrustet,NA,MaxJoy sensoricArt,text
1003,2020-11-07T11:57:18Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01E8Q3B919-58f150a14f/img_2260_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01E8Q3B919,MaxJoy sensoricArt,image
1004,2020-11-08T10:01:54Z,peter_cusack,"A sunny blue sky Sunday morning. The first bells from my window after the defeat of Trump and the election of Joe Biden in the US. The sound has an immediate significance of relief and hope, so different from normal. Let’s make it last!",NA,Peter Cusack,text
1005,2020-11-08T10:01:54Z,peter_cusack,"<audio controls autoplay src=""https://files.slack.com/files-pri/T012DPKCBQV-F01EZ4NB6QY/0926_first_bells_after_trump_defeat.mp3?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"" type=""audio/mpeg""></audio>",F01EZ4NB6QY,Peter Cusack,audio
1006,2020-11-08T10:40:39Z,max_joy,Performances während Corona-Lockdown bieten alternative Formate:,NA,MaxJoy sensoricArt,text
1007,2020-11-08T10:40:39Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EMUCMLV7-6946db00d1/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EMUCMLV7,MaxJoy sensoricArt,image
1008,2020-11-08T10:40:39Z,max_joy,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EMUCMU49-577ae10598/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EMUCMU49,MaxJoy sensoricArt,image
1009,2020-11-11T11:20:40Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EACPCESJ-874947d650/photo_2020-11-11_11-16-24_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EACPCESJ,Dietmar Offenhuber,image
1010,2020-11-11T11:37:07Z,clb_ausstellung,reposting susanne’s aussenbilder. etwas schwierige situation wenn wir die fassade als interface nutzen wollen,NA,Dietmar Offenhuber,text
1011,2020-11-11T11:37:07Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EH5N8Y9G-5a1cc9f928/img_20201104_132925_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EH5N8Y9G,Dietmar Offenhuber,image
1012,2020-11-11T11:37:07Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EH5PA802-670467b6c1/img_20201104_132959_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EH5PA802,Dietmar Offenhuber,image
1013,2020-11-11T11:40:30Z,clb_ausstellung,• blumentröge werden wegmuessen … ,NA,Dietmar Offenhuber,text
1014,2020-11-11T11:41:03Z,clb_ausstellung,"• alles auf seitenwaenden wird schwer zu lesen sein, sogar ganz vorne",NA,Dietmar Offenhuber,text
1015,2020-11-11T11:52:34Z,clb_ausstellung,• scheibe wird das hauptsächliche interface,NA,Dietmar Offenhuber,text
1016,2020-11-11T11:53:14Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EPBBKR8C-0653445acf/screen_shot_2020-11-11_at_12.52.27_pm_1024.png?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EPBBKR8C,Dietmar Offenhuber,image
1017,2020-11-11T11:53:14Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EHCNAUKD-af5785fa3a/screen_shot_2020-11-11_at_12.52.19_pm_1024.png?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EHCNAUKD,Dietmar Offenhuber,image
1018,2020-11-11T11:54:02Z,clb_ausstellung,innenansicht,NA,Dietmar Offenhuber,text
1019,2020-11-11T13:17:11Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EE959153-6da1d5525c/image_from_ios_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EE959153,Dietmar Offenhuber,image
1020,2020-11-11T13:25:39Z,clb_ausstellung,bearbeitete wandaufrisse,NA,Dietmar Offenhuber,text
1021,2020-11-11T13:25:39Z,clb_ausstellung,NA,F01EE9PU0PP,Dietmar Offenhuber,text
1022,2020-11-11T13:39:09Z,clb_ausstellung,frage ob so ein banner sinnvoll waere?,NA,Dietmar Offenhuber,text
1023,2020-11-11T13:39:09Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01EEAM52UD-3177c888b8/screen_shot_2020-11-11_at_2.37.29_pm_1024.png?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01EEAM52UD,Dietmar Offenhuber,image
1024,2020-11-11T13:49:34Z,clb_ausstellung,Ja find ich gut,NA,Sam Auinger,text
1025,2020-11-11T20:05:33Z,clb_ausstellung,Wir hatten das mal als Folienplot auf dem rechten Fenster.,NA,Sven Sappelt,text
1026,2020-11-11T20:05:33Z,clb_ausstellung,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01F8C7QXG8-999394b164/190915cp0168_1024.jpg?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"">",F01F8C7QXG8,Sven Sappelt,image
1027,2020-11-11T20:07:34Z,clb_ausstellung,"Die Fensterrahmen sind ja nicht sehr breit, sodass ein Banner vermutlich etwas flatterig wäre. Außerdem können wir in Sichtbeton nicht bohren, sodass wir überlegen müssten, wie ein Banner außen halten könnte.",NA,Sven Sappelt,text
1028,2020-11-13T15:30:09Z,max_joy,"<iframe src=""https://player.vimeo.com/video/481826990"" width=""640"" frameborder=""0"" allow=""autoplay; fullscreen"" allowfullscreen></iframe>",F01E97RB3T9,MaxJoy sensoricArt,movie
1029,2020-11-13T15:31:09Z,max_joy,erster Versuch: LED-Display Programmierung für die kommende Ausstellung - ich brings heute mit zu CLB zum Ausprobieren!,NA,MaxJoy sensoricArt,text
1030,2020-11-16T20:07:52Z,dietmar_offenhuber,Das ist super!,NA,Sven Sappelt,text
1031,2020-11-17T13:12:12Z,clb_ausstellung,"Für die PM und Webseite: Susanne Jaschko entwickelt unter dem Label prozessagenten ortsspezifische, partizipative Kunstprojekte, die zur Stellungnahme, zum Lernen und zur Veränderung anregen. <p></p><a href=""http://www.prozessagenten.org|www.prozessagenten.org"">Link</a><p></p>",NA,Susanne Jaschko,text
1032,2020-11-17T13:27:23Z,clb_ausstellung,"Für die PM etc.pp: Holger Schulze ist Professor für Musikwissenschaft an der Universität Kopenhagen und forscht als Leiter des dortigen Sound Studies Lab vor allem zur Kulturgeschichte der Sinne und zum Klang in der Popkultur. <p></p><a href=""http://www.soundstudieslab.org|www.soundstudieslab.org"">Link</a><p></p>",NA,Holger Schulze,text
1033,2020-11-17T13:48:59Z,sven_sappelt,"leiber Sven, hier mein Zweizeiler, kannst Du auch gerne noch kürzen :wink:

Udo Noll ist Medienkünstler und Dipl. Photoingenieur. Er lebt und arbeitet in Berlin und Köln und ist u.a. Gründer und Entwickler von radio aporee, einer Plattform für Projekte und Praktiken in den Bereichen field recording, Klangkunst und experimentellem Radio.",NA,unosonic,text
1034,2020-11-17T15:28:13Z,clb_ausstellung,"PM: Kim Albrecht visualisiert kulturelle, technologische und wissenschaftliche Wissensformen am metaLAB (at) Harvard. <p></p><a href=""https://kimalbrecht.com"">Link</a><p></p>",NA,Kim,text
1035,2020-11-17T17:13:17Z,clb_ausstellung,"Hannes Strobl/Komponist, Bassist, Klangkünstler <p></p><a href=""http://www.hannesstrobl.de|www.hannesstrobl.de"">Link</a><p></p> Schwerpunkt liegt bei musikalischen Ausdrucksformen vor dem Hintergrund des urbanen Klangraums sowie installative Arbeiten deren Ausgangspunkt in der Beziehung von Klang und architektonischem Raum liegen.",NA,hannes strobl,text
1036,2020-11-17T17:22:32Z,clb_ausstellung,"PM: Georg Spehr ist Multimedia Gestalter, Auditiver Designer und Creative Producer. Seine inhaltlichen Schwerpunkte sind urbane Räume, Stadtleben und Alltagskultur. <p></p><a href=""https://tonophonie.de"">Link</a><p></p>",NA,Georg Spehr,text
1037,2020-11-17T18:19:25Z,clb_ausstellung,"PM: Maren Hartmann ist Professorin für Kommunikations- und Mediensoziologie und beschäftigt sich vorrangig mit Medienaneignung, Medien und Zeit, Fragen der (Im-)Mobilität und Obdachlosigkeit als auch Medien im städtischen Raum.",NA,Maren Hartmann,text
1038,2020-11-17T18:39:31Z,clb_ausstellung,Anbei mein erster Gedankenaufschlag. Jede Art von Kommentar ist willkommen :slightly_smiling_face: Weiterarbeiten müsste ich an zwei Punkten:,NA,Maren Hartmann,text
1039,2020-11-17T18:39:31Z,clb_ausstellung,"<a href=""https://files.slack.com/files-pri/T012DPKCBQV-F01EYEJBK3M/gabenzaun-eigenzeit.pdf?t=xoxe-1081801419845-1508395165698-1521025402657-72f68489a6c4f79cc0eff661b51cf19f"" target=""new"">PDF file</a>",F01EYEJBK3M,Maren Hartmann,pdf
1040,2020-11-17T18:41:02Z,clb_ausstellung,(zu schnell gedrückt): weiterarbeiten an a) der Frage der Online-Präsentation (nicht gerade meine Spezialität); b) meine eigenen Beispiele mit Inhalt füllen (habe ein paar Dokumente und Notizen dazu),NA,Maren Hartmann,text
