time,channel,real_name,text
2020-09-29T19:12:22Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BV7AC4C9-474eb0d8c9/20200925_161209_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-29T19:12:22Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01B9S40GP8-14177b1cd9/20200925_152712_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-09-30T10:54:43Z,georg_spehr,MaxJoy sensoricArt,:+1:
2020-09-30T10:58:30Z,georg_spehr,MaxJoy sensoricArt,Greenwashing
2020-09-30T11:04:47Z,ursula_rogg,MaxJoy sensoricArt,"solche künstl. Bearbeitungen auf Schaufenstern leerer Läden hat sich anscheinend ein/eine Künster/in stadtweit vorgenommen, eine ähnliche Arbeit hab ich ca. 6 Monate lang am EG Laden neben dem Kultkino Moviememto am Kottbusser Damm 22 gesehn
Weiss jemand wer das ist?"
2020-10-01T12:14:35Z,max_joy,MaxJoy sensoricArt,"Folgen Coronas auf die dichtbesiedelste Stadt der Welt: Tokio
Audio-Beitrag vom Deutschlandfunk


<p></p><a href=""https://ondemand-mp3.dradio.de/file/dradio/2020/10/01/corona_aus_tokios_buerotuermen_ins_homeoffice_auf_dem_dlf_20201001_1352_2b7d0008.mp3|https://ondemand-mp3.dradio.de/file/dradio/2020/10/01/corona_aus_tokios_buerotuermen_ins_homeoffice_auf_dem_dlf_20201001_1352_2b7d0008.mp3"">Link</a><p></p>"
2020-10-01T20:15:02Z,max_joy,Ursula Rogg,"whouww, das hör ich mir an. Max. entschuldige meine lahme Antwort. Aber ja, die sind sehr toll, diese Gestaltung hab ich allerdings bisher nur am ehemaligen “Friseur” gesehen. Auch haptisch gibt das einiges her."
2020-10-01T20:15:38Z,max_joy,Ursula Rogg,Vor allem völlig deutungsoffen. Es könnten auch Rückstände von einem Signet sein.
2020-10-03T20:16:58Z,ursula_rogg,Ursula Rogg,"die Verführung im türkischen Starbucks (unsere Deutung) hat seinen Preis, das st ab 4,50 € bei Selbstbedienung. Die Torten würden täglich frisch aus der Türkei geliefert. Ob der Milchreis mit der Mondsichel auch per Sahnebomber kommt? Jedenfalls spricht das Cafe von wirtschaftlichem Selbstbewusstsein und fügt sich perfekt in die neuen Communities zwischen X-Berg und. Mitte"
2020-10-03T20:16:58Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C39JESMA-fbf87f5db6/20201001_182840_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:16:58Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C39JH5CL-40deb1c383/20201001_182858_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:16:58Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQBTRPNJ-de4bd0f8b8/20201001_182904_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:16:58Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CLUPK0NL-8d1c0c333f/20201001_182914_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:16:58Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C39RCUTE-6f2ae32572/20201001_182823_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:25:02Z,ursula_rogg,Ursula Rogg,"Ich finde ein Vergleichsbild aus dem Cafe ""Nix verstehn"". Katrin bringt mich auf die Idee danach zu fragen wie es zum Namen kam. Zwischen den Cafes: Welten."
2020-10-03T20:25:02Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BU1LJ0DT-7c43d7ffea/20200925_170610_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:33:03Z,ursula_rogg,Ursula Rogg,Jetzt zurück an den Kreuzberger Kiez. Im GSG Hof wird geboxt. Klassicher Feature-Sound. Die Männer (wir sehen erstmal nur Männer) gehen mit Maske ein und aus. Gekämpft und trainiert wird ohne.
2020-10-03T20:35:04Z,ursula_rogg,Ursula Rogg,Die ganze Straße ist irgendwie dem Sport gewidmet und das wird leidenschaftlich angenommen. Die Fassade zeigt Fenster auf merkwürdiger Höhe - wir sehen Körpermitten:
2020-10-03T20:39:33Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C9NYDLQZ-3215232ae4/20201001_191422_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:39:33Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BX4F9TCJ-f229e5bddb/20201001_191353_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:40:43Z,ursula_rogg,Ursula Rogg,Daneben so:
2020-10-03T20:40:43Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BU1UU7LM-4485677deb/20201001_191343_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:40:43Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C3A3TK36-f91c0786d5/20201001_191345_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:40:43Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQCD5N0N-8cd0032493/20201001_191347_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:45:53Z,ursula_rogg,Ursula Rogg,Auf dem Mauerstreifen-Weg fällt mir auf dass diese Pflanze eine Pflanze des Neuen Steinernen Berlin ist - würde ich sagen. Sie wird vor/neben solche Eingänge gepflanzt.
2020-10-03T20:45:53Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQCFCQFQ-b3faeaa772/20201001_180946_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:45:53Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CLVB65K2-0720d54711/20201001_180959_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:47:21Z,ursula_rogg,Ursula Rogg,Keine 100 Meter weiter diese Container - sind es Wohncontainer? Sie haben Satellitenschüsseln...
2020-10-03T20:47:21Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CLVC168Y-749e4e264f/20201001_180009_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-03T20:49:09Z,ursula_rogg,Ursula Rogg,Zum Abschluss heute ein Medienfundstück - Werbung im erweiterten Wortschatz:
2020-10-03T20:49:09Z,ursula_rogg,Ursula Rogg,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BQCH8ZP0-26bb75d3ef/2020_09_25_08_42_office_lens_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-05T06:27:17Z,sven_sappelt,Sven Sappelt,"05.10.2020 von 15.00 bis 18.00 Uhr online: WEBINAR ON “PANDEMICS AND FUTURE CITIES”
The United Nations Human Settlement Programme (UN HABITAT) in April/May this year started developing a new flagship report: “The future State of Cities in a World with Pandemics” to be
launched during UN’s “Urban October” – campaign 2020. Habitat Norway, in collaboration with UN Habitat and world leading experts, will on Habitat Day facilitate a presentation and discussion of its main findings, conclusions and recommendations. With focus on the dimensions of health, human rights, housing and humanitarian challenges.
The webinar will take place on Monday 5 October, 3-6 pm CEST.
The event will be streamed free of charge. Further information and registration on:
<p></p><a href=""http://habitat-norge.org/whd-pandemics-and-future-cities/"">Link</a><p></p>
In experiencing the social and economic shock of COVID 19 comes the realization that we must adapt new and better ways to deal with global crises. The pandemic has triggered unparalleled global action and exposed stark social and economic inequalities and system weaknesses. It has shown that we have to abandon the old, normal way of dealing with global emergencies. It has highlighted that long term complex challenges and short term crisis demand new responses and ways of working.
As we look ahead: what do we need to do differently? And what can we learn from the pandemic? What kind of collaboration and action are needed to achieve transformative change and prepare us for a radically different world? Cities will because of demographic and economic development be central.
Through a conversation with representatives from civil society organisations to those of universities and governments, the Habitat Day talks in Norway will look at what is necessary to make us more ready for the new ways of working and living to be developed to tackle present and future crises. The global context of today is one of evolving multiple crises of which the pandemic is one and the climate is the most serious. Drawing on lessons learnt from capacity building, advocacy and grassroot action, how can we catalyse, plan and implement a different and better future. We are now just experiencing the first wave of what might come.

UPDATED PROGRAMME
OPENING
15.00 – 15.05 Music by “Pøbel” (“The Mob”)
15.05 – 15.15 Erik Berg, Chairman, Habitat Norway, (Moderator’s introduction)
15.15 – 15.25 Maimunah M. Sharif, Executive Director, UN Habitat
15.25 – 15. 35 Nicolai Astrup, Minister of Local Government and Modernisation
KEY NOTE SPEECH
15.35 – 16.00 “The State of World Cities in Global Pandemics”. Status, Challenges and Responses for more resilient and inclusive Cities. Eduardo Moreno, Director of Research, UN Habitat
16.00 – 16.10 Questions &amp; Answers
THEMATIC INTERVENTIONS
16.10 – 16.25 Health Addressing systemic poverty and inequalities in cities – the Health Challenge. Annie Wilkinson, Institute for Development Studies, UK
16.25 – 16.35 Questions &amp; Answers
16.35 – 16.50 Human Rights “Not just a health emergency”? But a parallel pandemic of human rights, accountability and governance? Fionnuala Ni Aolain, UN Special Rapporteur on Corruption and Human Rights
16.50 – 17.00 Questions &amp; Answers
17.00 – 17.15 Housing Dense cities and community emergency mobilisation. Supporting economic recovery through community empowerment by linking resilient and affordable housing with livelihood and employment strategies. Former UN Special Rapporteur on the Right to Housing Miloon Kothari, India
17.15 – 17.25 Questions &amp; Answers
17.25 – 17.40 Humanitarian challenges How to respond to long term complex challenges and short term crises. The global humanitarian system under scrutiny. Jan Egeland, Director, Norwegian Refugee Council
CONCLUSION: THE WAY AHEADWEBINAR ON “PANDEMICS AND FUTURE CITIES”
The United Nations Human Settlement Programme (UN HABITAT) in April/May this year started developing a new flagship report: “The future State of Cities in a World with Pandemics” to be
launched during UN’s “Urban October” – campaign 2020. Habitat Norway, in collaboration with UN Habitat and world leading experts, will on Habitat Day facilitate a presentation and discussion of its main findings, conclusions and recommendations. With focus on the dimensions of health, human rights, housing and humanitarian challenges.
The webinar will take place on Monday 5 October, 3-6 pm CEST.
The event will be streamed free of charge. Further information and registration on:
<p></p><a href=""http://habitat-norge.org/whd-pandemics-and-future-cities/"">Link</a><p></p>
In experiencing the social and economic shock of COVID 19 comes the realization that we must adapt new and better ways to deal with global crises. The pandemic has triggered unparalleled global action and exposed stark social and economic inequalities and system weaknesses. It has shown that we have to abandon the old, normal way of dealing with global emergencies. It has highlighted that long term complex challenges and short term crisis demand new responses and ways of working.
As we look ahead: what do we need to do differently? And what can we learn from the pandemic? What kind of collaboration and action are needed to achieve transformative change and prepare us for a radically different world? Cities will because of demographic and economic development be central.
Through a conversation with representatives from civil society organisations to those of universities and governments, the Habitat Day talks in Norway will look at what is necessary to make us more ready for the new ways of working and living to be developed to tackle present and future crises. The global context of today is one of evolving multiple crises of which the pandemic is one and the climate is the most serious. Drawing on lessons learnt from capacity building, advocacy and grassroot action, how can we catalyse, plan and implement a different and better future. We are now just experiencing the first wave of what might come.

UPDATED PROGRAMME
OPENING
15.00 – 15.05 Music by “Pøbel” (“The Mob”)
15.05 – 15.15 Erik Berg, Chairman, Habitat Norway, (Moderator’s introduction)
15.15 – 15.25 Maimunah M. Sharif, Executive Director, UN Habitat
15.25 – 15. 35 Nicolai Astrup, Minister of Local Government and Modernisation
KEY NOTE SPEECH
15.35 – 16.00 “The State of World Cities in Global Pandemics”. Status, Challenges and Responses for more resilient and inclusive Cities. Eduardo Moreno, Director of Research, UN Habitat
16.00 – 16.10 Questions &amp; Answers
THEMATIC INTERVENTIONS
16.10 – 16.25 Health Addressing systemic poverty and inequalities in cities – the Health Challenge. Annie Wilkinson, Institute for Development Studies, UK
16.25 – 16.35 Questions &amp; Answers
16.35 – 16.50 Human Rights “Not just a health emergency”? But a parallel pandemic of human rights, accountability and governance? Fionnuala Ni Aolain, UN Special Rapporteur on Corruption and Human Rights
16.50 – 17.00 Questions &amp; Answers
17.00 – 17.15 Housing Dense cities and community emergency mobilisation. Supporting economic recovery through community empowerment by linking resilient and affordable housing with livelihood and employment strategies. Former UN Special Rapporteur on the Right to Housing Miloon Kothari, India
17.15 – 17.25 Questions &amp; Answers
17.25 – 17.40 Humanitarian challenges How to respond to long term complex challenges and short term crises. The global humanitarian system under scrutiny. Jan Egeland, Director, Norwegian Refugee Council
CONCLUSION: THE WAY AHEAD"
2020-10-05T23:06:05Z,max_joy,MaxJoy sensoricArt,"Heute habe ich in der übervollen U8 zwischen Hermannplatz und Alex einen jungen Mann, ca. 28 Jahre alt (mit Freundin), gesehen der seine schon stark benutzte alte Mund-Nasenschutz-Maske abgenommen, ungedreht (innen nach aussen) und dann wieder aufgesetzt hat. "
2020-10-09T09:29:14Z,max_joy,MaxJoy sensoricArt,"Neues Wort: ""Abstrichmanagement"", siehe Bild
"
2020-10-09T09:29:14Z,max_joy,MaxJoy sensoricArt,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CA5FE1BM-aaaf1010be/bild_von_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C3BPNJDU-f2ccc4ef37/img_0445_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CA9VSKK5-8913243b34/img_0495_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CNNA2HQ9-d684a0f56f/img_0545_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C715P8TX-fbdd24705f/img_1541_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CG8J4GP6-7d0a768589/img_1764_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BVBEHV5M-0abc372edf/img_2088_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C3BPNN0N-6e969cb980/img_2378_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CA9VSPNX-3c82733f9e/img_3137_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CZUKELHE-dfa2cea968/img_3739_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:43Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CA9VSQ5R-0a8d248a51/img_4932_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:58Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CA3T6AGJ-5b8ca47716/img_5992_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:58Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01C716DAQ5-a48d9925da/img_6649_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:58Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BVBF7R6K-0b8a4b22b0/img_7772_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:58Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CA9WGK6F-38e9f71a64/img_8487_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-10-09T10:54:58Z,clb_ausstellung,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01BVBF7RE3-d12872a9eb/img_9940_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
